Section-07,Y orig,Xorig,Y,X,,Yplot,Xplot,,Dp-05,HHp-05,MSp-05,Up-05,Di-05,HHi-05,MSi-05,Ui-05,Krum-05,Rock-05,,Dp-07,HHp-07,MSp-07,Up-07,Di-07,HHi-07,MSi-07,Ui-07,Krum-07,Rock-07,Tp-07,,,Dp-14,HHp-14,MSp-14,Up-14,Di-14,HHi-14,MSi-14,Ui-14,Krum-14,Tp-14,,Section-15,local x-15,local y-15,yplot-15,xplot-15,,Krum-15,Dp-15,HHp-15,MSp-15,Up-15,Di-15,HHi-15,MSi-15,Ui-15,Rock-15,,,,Section-18,X,Y,Dp-18,HHp-18,MSp-18,Up-18,Di-18,HHi-18,MSi-18,Ui-18,,Tp-18
L,6,2,26,2,,2,26,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0,0,0,0,75,0,0,,,0,0,0,0,0,0,0,0,60,0,,L,8,5,2,26,,45,0,0,0,0,0,0,0,0,0,,,,L,5,1,2,0,0,0,5,0,0,0,,2
L,6,3,26,3,,3,26,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,2,0,0,0,13,0,33.75,7,2,,,1,0,3,0,3,0,12,0,15,4,,L,7,5,3,26,,10,1,1,0,0,8,3,0,0,0,,,,L,5,2,1,0,1,0,2,0,2,0,,2
L,6,4,26,4,,4,26,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,16,2,1,0,48,18,1,0,3.75,0,19,,,3,2,10,0,5,2,17,0,0,15,,L,6,5,4,26,,9,11,0,1,0,17,0,1,0,0,,,,L,5,3,0,0,0,0,0,0,0,0,,0
L,6,5,26,5,,5,26,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,13,2,0,1,57,3,0,2,6.25,6,15,,,0,1,14,0,0,7,60,0,0,15,,L,5,5,5,26,,0,16,0,0,1,28,0,0,3,0,,,,L,5,4,1,1,2,0,1,1,4,0,,4
L,6,6,26,6,,6,26,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,12,4,3,1,30,8,5,1,2.5,2,19,,,7,4,2,0,16,6,2,0,5,13,,L,4,5,6,26,,0,4,0,1,0,13,0,20,0,0,,,,L,5,5,4,2,0,0,6,2,0,0,,6
L,6,7,26,7,,7,26,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,9,5,1,0,67,34,11,0,15,10,15,,,11,2,2,0,49,14,21,0,0,15,,L,3,5,7,26,,1.25,11,5,2,0,16,12,4,0,0,,,,L,5,6,1,0,0,0,1,0,0,0,,1
L,6,8,26,8,,8,26,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,21,2,0,0,58,5,0,0,3.75,0,23,,,6,1,0,0,11,1,0,0,10,7,,L,2,5,8,26,,20,3,0,0,0,6,0,0,0,0,,,,L,5,7,2,2,2,0,4,2,4,0,,6
L,6,9,26,9,,9,26,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,20,3,1,0,32,3,4,0,56.25,0,24,,,1,0,0,0,2,0,0,0,60,1,,L,1,5,9,26,,23.75,3,4,1,0,3,4,1,0,0,,,,L,5,8,0,1,1,0,0,1,2,0,,2
L,6,10,26,10,,10,26,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8,2,0,0,25,2,0,0,52.5,0,10,,,1,0,0,0,1,0,0,0,50,1,,L,0,5,10,26,,30,0,1,1,0,0,9,1,0,0,,,,L,5,9,1,3,0,0,4,7,0,0,,4
L,7,1,27,1,,1,27,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,0,1,2,17,0,45,16,3,,,1,0,1,0,1,0,16,0,80,2,,L,9,6,1,27,,62.5,0,0,0,0,0,0,0,0,0,,,,L,6,0,0,0,1,0,0,0,1,0,,1
L,7,2,27,2,,2,27,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,3,0,0,0,10,0,0,0,20,8,3,,,0,0,3,0,0,0,11,0,10,3,,L,8,6,2,27,,9,7,0,0,0,43,0,0,0,0,,,,L,6,1,0,0,0,0,0,0,0,0,,0
L,7,3,27,3,,3,27,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,6,2,0,1,38,13,0,1,28.75,8,8,,,0,1,5,0,0,2,24,0,15,6,,L,7,6,3,27,,11.25,5,1,0,0,15,3,0,0,0,,,,L,6,2,1,0,0,0,2,0,0,0,,1
L,7,4,27,4,,4,27,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,6,2,0,1,32,3,0,2,26.25,0,8,,,0,2,6,0,0,3,8,0,20,8,,L,6,6,4,27,,55,2,0,0,0,2,0,0,0,0,,,,L,6,3,0,0,0,0,0,0,0,0,,0
L,7,5,27,5,,5,27,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,5,8,2,2,20,44,2,3,3.75,0,15,,,8,5,10,0,21,8,22,0,0,23,,L,5,6,5,27,,13.75,2,0,2,0,3,0,3,0,0,,,,L,6,4,0,1,0,0,0,1,0,0,,1
L,7,6,27,6,,6,27,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,5,7,1,0,23,15,1,0,2.5,10,13,,,5,2,7,0,7,3,10,0,20,14,,L,4,6,6,27,,0,2,0,2,1,2,0,2,1,0,,,,L,6,5,4,7,0,0,7,14,0,0,,11
L,7,7,27,7,,7,27,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,21,7,2,0,76,10,6,0,15,12,30,,,9,1,1,0,41,1,1,0,20,11,,L,3,6,7,27,,31.25,0,0,0,0,0,0,0,0,0,,,,L,6,6,1,1,0,0,1,6,0,0,,2
L,7,8,27,8,,8,27,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,6,1,3,0,8,1,9,0,18.75,0,10,,,0,0,1,0,0,0,1,0,30,1,,L,2,6,8,27,,58.75,0,0,0,0,0,0,0,0,0,,,,L,6,7,0,0,0,0,0,0,0,0,,0
L,7,9,27,9,,9,27,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,6,0,0,1,10,0,0,2,67.5,10,6,,,3,0,1,0,3,0,1,0,60,4,,L,1,6,9,27,,85,1,0,0,0,2,0,0,0,0,,,,L,6,8,0,1,3,0,0,3,9,0,,4
L,7,10,27,10,,10,27,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,14,2,0,0,25,5,0,0,46.25,2,16,,,0,0,0,0,0,0,0,0,90,0,,L,0,6,10,27,,68.75,0,0,0,0,0,0,0,0,0,,,,L,6,9,1,2,0,0,2,4,0,0,,3
L,8,1,28,1,,1,28,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,3,0,0,0,13,0,0,10,21,3,,,0,3,0,0,0,10,0,0,0,3,,L,9,7,1,28,,10,1,0,3,0,18,0,11,0,0,,,,L,7,0,0,0,0,0,0,0,0,0,,0
L,8,2,28,2,,2,28,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2,0,0,0,13,0,0,0,0.75,58,2,,,0,4,2,0,0,4,4,0,15,6,,L,8,7,2,28,,30,0,0,1,0,0,0,3,0,0,,,,L,7,1,0,0,0,0,0,0,0,0,,0
L,8,3,28,3,,3,28,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,1,0,0,0,1,95,0,0,,,0,0,0,0,0,0,0,0,100,0,,L,7,7,3,28,,57.5,0,0,0,0,0,0,0,0,0,,,,L,7,2,0,0,0,0,0,0,0,0,,0
L,8,4,28,4,,4,28,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2,5,2,0,2,22,2,0,52.5,0,9,,,0,1,1,0,0,21,5,0,50,2,,L,6,7,4,28,,56.25,3,1,2,0,5,1,7,0,0,,,,L,7,3,0,0,0,0,0,0,0,0,,0
L,8,5,28,5,,5,28,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,6,2,2,1,8,2,2,1,7.5,1,10,,,4,0,3,0,7,0,30,0,15,7,,L,5,7,5,28,,27.25,2,0,0,0,3,0,0,0,0,,,,L,7,4,1,1,0,0,1,2,0,0,,2
L,8,6,28,6,,6,28,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,9,3,3,0,19,3,8,0,11.25,1,15,,,7,0,0,0,17,0,0,0,30,7,,L,4,7,6,28,,8.75,0,1,0,0,0,2,0,0,0,,,,L,7,5,0,0,0,0,0,0,0,0,,0
L,8,7,28,7,,7,28,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,6,5,3,0,35,36,44,0,25,8,14,,,3,1,3,0,11,3,5,0,20,7,,L,3,7,7,28,,19.5,3,2,2,0,25,2,11,0,0,,,,L,7,6,3,0,0,0,6,0,0,0,,3
L,8,8,28,8,,8,28,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,12,4,4,0,61,8,14,0,12.5,11,20,,,7,1,0,0,12,1,0,0,10,8,,L,2,7,8,28,,32.5,2,2,0,0,6,2,0,0,0,,,,L,7,7,0,0,0,0,0,0,0,0,,0
L,8,9,28,9,,9,28,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,9,4,0,0,14,6,0,0,57.5,11,13,,,1,0,2,0,3,0,3,0,40,3,,L,1,7,9,28,,36.25,2,0,0,0,2,0,0,0,0,,,,L,7,8,0,1,2,1,0,1,7,1,,3
L,8,10,28,10,,10,28,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,12,2,2,1,26,3,2,2,10,10,16,,,8,0,5,0,20,0,8,0,20,13,,L,0,7,10,28,,65,1,0,2,0,1,0,3,0,0,,,,L,7,9,0,0,0,0,0,0,0,0,,0
L,9,1,29,1,,1,29,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,5,0,0,0,28,0,0,7.5,35,5,,,0,0,0,0,0,0,0,0,0,0,,L,9,8,1,29,,7.5,1,3,3,0,1,5,5,0,0,,,,L,8,0,0,0,0,0,0,0,0,0,,0
L,9,2,29,2,,2,29,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,13,12,1,1,28,16,2,6,6.25,15,26,,,0,0,0,0,0,0,0,0,0,0,,L,8,8,2,29,,12.5,2,3,1,0,10,3,3,0,0,,,,L,8,1,0,1,0,0,0,1,0,0,,1
L,9,3,29,3,,3,29,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,2,0,0,0,36,0,23.75,31,2,,,3,1,0,0,15,2,0,0,0,4,,L,7,8,3,29,,87.5,0,0,0,0,0,0,0,0,0,,,,L,8,2,0,0,1,0,0,0,2,0,,1
L,9,4,29,4,,4,29,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0,0,0,0,30,62,0,,,0,2,0,0,0,5,0,0,70,2,,L,6,8,4,29,,52.5,0,0,0,0,0,0,0,0,0,,,,L,8,3,0,0,0,0,0,0,0,0,,0
L,9,5,29,5,,5,29,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,5,6,0,0,39,20,0,0,5,36,11,,,0,1,3,0,0,2,17,0,0,4,,L,5,8,5,29,,0,9,1,0,1,20,1,0,2,0,,,,L,8,4,0,0,0,0,0,0,0,0,,0
L,9,6,29,6,,6,29,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,16,1,1,0,82,1,1,0,1.25,12,18,,,9,0,0,0,20,0,0,0,30,9,,L,4,8,6,29,,27.5,9,0,0,0,17,0,0,0,0,,,,L,8,5,0,0,0,0,0,0,0,0,,0
L,9,7,29,7,,7,29,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2,4,5,0,48,9,30,0,20,7,11,,,3,0,3,0,6,0,25,0,20,6,,L,3,8,7,29,,18.75,2,0,1,0,4,0,6,0,0,,,,L,8,6,1,0,1,0,1,0,2,0,,2
L,9,8,29,8,,8,29,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,11,1,0,0,50,1,0,0,8.75,4,12,,,9,0,1,0,16,0,1,0,0,10,,L,2,8,8,29,,0,3,0,2,0,5,0,7,0,0,,,,L,8,7,1,0,1,0,1,0,2,0,,2
L,9,9,29,9,,9,29,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,24,1,0,0,37,1,0,0,8.75,0,25,,,8,0,0,0,24,0,0,0,10,8,,L,1,8,9,29,,4,2,0,0,0,4,0,0,0,0,,,,L,8,8,0,0,0,0,0,0,0,0,,0
L,9,10,29,10,,10,29,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,19,8,2,0,46,11,2,0,20.75,3,29,,,2,2,8,0,5,2,34,0,0,12,,L,0,8,10,29,,1.25,3,0,5,0,4,0,15,0,0,,,,L,8,9,0,1,0,0,0,9,0,0,,1
L,10,1,30,1,,1,30,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,2,0,2,0,5,0,2,10,9,2,,,0,0,0,0,0,0,0,0,0,0,,L,9,9,1,30,,17.5,0,1,1,0,0,3,2,0,0,,,,L,9,0,2,0,0,0,9,0,0,0,,2
L,10,2,30,2,,2,30,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,6,1,0,0,14,1,0,0,0,42,7,,,0,0,1,0,0,0,3,0,0,1,,L,8,9,2,30,,0,0,0,0,0,0,0,0,0,0,,,,L,9,1,0,0,1,0,0,0,2,0,,1
L,10,3,30,3,,3,30,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,4,0,2,0,27,0,2,0,11,4,,,0,0,0,0,0,0,0,0,0,0,,L,7,9,3,30,,0,0,1,5,1,0,1,26,3,0,,,,L,9,2,0,0,0,0,0,0,0,0,,0
L,10,4,30,4,,4,30,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,8,0,1,0,33,0,7,0,81,8,,,2,1,0,0,16,9,0,0,0,3,,L,6,9,4,30,,5,1,4,4,0,6,16,27,0,0,,,,L,9,3,0,0,0,0,0,0,0,0,,0
L,10,5,30,5,,5,30,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,1,0,1,0,1,0,1,0,98,1,,,3,1,2,0,13,1,4,0,0,6,,L,5,9,5,30,,0,0,1,3,1,0,1,11,1,0,,,,L,9,4,0,0,0,0,0,0,0,0,,0
L,10,6,30,6,,6,30,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8,5,0,0,51,19,0,0,3.75,36,13,,,6,0,0,0,102,0,0,0,20,6,,L,4,9,6,30,,0,5,0,0,0,109,0,0,0,0,,,,L,9,5,0,0,0,0,0,0,0,0,,0
L,10,7,30,7,,7,30,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,10,5,0,0,3,1,0,0,5,0,15,,,0,0,0,0,0,0,0,0,0,0,,L,3,9,7,30,,0,3,0,0,0,6,0,0,0,0,,,,L,9,6,0,1,3,0,0,1,12,0,,4
L,10,8,30,8,,8,30,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,14,1,1,0,65,6,1,0,2.5,2,16,,,10,0,0,0,43,0,0,0,0,10,,L,2,9,8,30,,0,6,0,0,0,13,0,0,0,0,,,,L,9,7,0,0,1,0,0,0,1,0,,1
L,10,9,30,9,,9,30,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,28,0,2,0,48,0,7,0,34,0,30,,,8,0,2,0,34,0,14,0,10,10,,L,1,9,9,30,,5,3,0,2,0,8,0,14,0,0,,,,L,9,8,0,1,0,0,0,1,0,0,,1
L,10,10,30,10,,10,30,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,18,2,3,0,39,4,6,0,23.75,0,23,,,6,2,1,0,22,2,1,0,0,9,,L,0,9,10,30,,0,3,2,3,0,10,3,5,0,0,,,,L,9,9,0,1,1,0,0,1,1,0,,2
M,1,1,31,6,,1,31,,4.375,0,1.25,0,4.375,0,1.25,0,0.586,0,,0,1,0,0,0,2,0,0,42.5,0,1,,,1,0,0,0,1,0,0,0,70,1,,M,4,0,1,31,,37.5,6,0,1,0,9,0,4,0,0,,,,M,4,0,0,0,0,0,0,0,0,0,,0
M,1,2,31,7,,2,31,,3.125,6.25,0.625,3.75,3.125,8.75,0.625,3.75,0.3,0,,1,4,0,0,2,16,0,0,0,0,5,,,5,1,1,0,10,1,1,0,0,7,,M,3,0,2,31,,0,4,0,0,0,8,0,0,0,0,,,,M,3,0,1,4,3,0,1,9,9,0,,8
M,1,3,31,8,,3,31,,3.75,0,0,3.75,6.25,0,0,5.625,0.2,0,,3,3,1,0,30,15,2,0,0,0,7,,,9,1,1,0,27,6,2,0,0,11,,M,2,0,3,31,,0,1,1,0,0,2,1,0,0,0,,,,M,2,0,1,0,1,0,7,0,1,0,,2
M,1,4,31,9,,4,31,,1.25,0.625,0,1.875,1.25,1.25,0,1.875,0.6,0.06,,0,6,0,0,0,61,0,0,0,0,6,,,1,1,0,0,1,1,0,0,0,0,,M,1,0,4,31,,0,0,1,0,0,0,2,0,0,0,,,,M,1,0,1,0,0,0,1,0,0,0,,1
M,1,5,31,10,,5,31,,1.875,3.125,0,5,3.125,5.625,0,10.625,0,0.075,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0,0,0,0,0,0,0,0,0,0,,M,0,0,5,31,,0,3,0,0,0,4,0,0,0,0,,,,M,0,0,4,0,2,0,9,0,2,0,,6
M,2,1,32,6,,1,32,,5.625,0,1.25,0,5.625,0,1.25,0,0.486,0,,2,0,1,1,9,0,2,1,37.5,0,3,,,0,0,0,0,0,0,0,0,40,0,,M,4,1,1,32,,22.5,0,0,0,0,0,0,0,0,0,,,,M,4,1,0,0,0,0,0,0,0,0,,0
M,2,2,32,7,,2,32,,5.625,2.5,4.375,3.75,9.375,5,5.625,5,0.1,0,,9,2,1,2,14,6,1,3,3.75,2,12,,,5,2,1,0,9,2,1,0,20,8,,M,3,1,2,32,,7.5,3,0,2,0,3,0,2,0,0,,,,M,3,1,0,0,0,0,0,0,0,0,,0
M,2,3,32,8,,3,32,,1.25,1.25,0,1.25,2.5,1.25,0,1.875,0.6,0,,5,1,2,0,18,5,19,0,0,1,8,,,3,3,4,0,4,5,13,0,0,10,,M,2,1,3,32,,0,2,4,0,0,5,8,0,0,0,,,,M,2,1,0,3,2,0,0,4,2,0,,5
M,2,4,32,9,,4,32,,2.5,3.125,0,3.125,3.75,5,0,4.375,0,0,,5,20,1,0,33,65,2,0,0,0,26,,,0,1,1,0,0,1,1,0,0,2,,M,1,1,4,32,,0,0,0,0,0,0,0,0,0,0,,,,M,1,1,0,0,2,0,0,0,23,0,,2
M,2,5,32,10,,5,32,,5.625,4.375,1.25,10,10.625,4.375,1.25,11.875,0,0.025,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,1,0,0,1,1,0,0,0,2,,M,0,1,5,32,,0,0,0,0,0,0,0,0,0,0,,,,M,0,1,0,0,0,0,0,0,0,0,,0
M,3,1,33,6,,1,33,,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,11.25,0,0,,,0,0,4,0,0,0,12,0,60,4,,M,4,2,1,33,,30,0,0,1,2,0,0,1,3,0,,,,M,4,2,0,0,0,0,0,0,0,0,,0
M,3,2,33,7,,2,33,,5.625,3.125,2.5,5.625,10.625,4.375,3.75,5.625,0.2,0,,6,10,1,0,16,64,8,0,7.5,1,17,,,5,0,2,0,8,0,2,0,30,7,,M,3,2,2,33,,17.5,3,0,0,0,5,0,0,0,0,,,,M,3,2,1,1,2,0,1,1,2,0,,4
M,3,3,33,8,,3,33,,5,1.25,0,1.25,7.5,2.5,0,1.25,0,0,,19,4,3,2,97,21,25,10,7.5,0,26,,,0,1,0,0,0,1,0,0,30,1,,M,2,2,3,33,,42.5,1,1,1,0,2,1,1,0,0,,,,M,2,2,3,2,0,0,4,6,0,0,,5
M,3,4,33,9,,4,33,,2.5,2.5,0,6.25,3.125,3.75,0,8.75,0,0,,5,20,17,0,12,79,44,0,15,6,42,,,0,2,0,0,0,2,0,0,40,2,,M,1,2,4,33,,22.5,2,0,0,0,9,0,0,0,0,,,,M,1,2,3,0,1,1,3,0,2,1,,4
M,3,5,33,10,,5,33,,3.75,1.25,1.25,6.25,7.5,1.25,1.25,12.5,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,2,1,0,1,3,4,0,0,4,,M,0,2,5,33,,2.5,0,1,0,0,0,1,0,0,0,,,,M,0,2,0,1,0,0,0,1,0,0,,1
M,4,1,34,6,,1,34,,0,0,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,3,0,23.75,0,1,,,0,1,2,0,0,1,3,0,20,3,,M,4,3,1,34,,17.5,0,0,0,0,0,0,0,0,0,,,,M,4,3,0,0,0,0,0,0,0,0,,0
M,4,2,34,7,,2,34,,0.625,3.125,1.25,3.125,0.625,3.125,2.5,3.125,0.398,0,,3,1,1,0,5,1,5,0,16.25,1,5,,,0,0,0,0,0,0,0,0,40,0,,M,3,3,2,34,,37.5,0,0,0,0,0,0,0,0,0,,,,M,3,3,0,0,0,0,0,0,0,0,,0
M,4,3,34,8,,3,34,,1.25,0,0,0,1.25,0,0,0,0.24,0,,0,2,0,0,0,4,0,0,30,0,2,,,0,0,0,0,0,0,0,0,75,0,,M,2,3,3,34,,47.5,0,0,3,0,0,0,9,0,0,,,,M,2,3,1,1,1,0,1,7,1,0,,3
M,4,4,34,9,,4,34,,5,1.25,0,3.75,11.875,1.25,0,3.75,0,0,,18,5,1,1,84,14,3,1,23.75,4,24,,,3,5,1,0,5,6,1,0,30,9,,M,1,3,4,34,,32.5,2,1,0,0,4,1,0,0,0,,,,M,1,3,1,1,0,0,2,4,0,0,,2
M,4,5,34,10,,5,34,,5,3.75,0,3.75,6.25,3.75,0,5,0.26,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,6,1,0,0,7,2,0,0,20,7,,M,0,3,5,34,,15,0,1,0,0,0,1,0,0,0,,,,M,0,3,0,1,0,0,0,2,0,0,,1
M,5,1,35,6,,1,35,,12.5,3.125,0,0.625,17.5,3.125,0,2.5,0.3,0,,4,3,0,0,23,52,0,0,1.25,0,7,,,4,2,1,0,8,4,5,0,10,7,,M,4,4,1,35,,0,3,2,1,0,13,4,8,0,0,,,,M,4,4,1,2,1,0,1,8,1,0,,4
M,5,2,35,7,,2,35,,0,1.875,0,4.375,0,4.375,0,11.875,0.2,0,,6,8,0,1,18,24,0,3,2.5,2,14,,,2,2,1,0,5,9,2,0,30,5,,M,3,4,2,35,,7.5,3,3,1,0,3,3,2,0,0,,,,M,3,4,1,1,0,0,2,1,0,0,,2
M,5,3,35,8,,3,35,,0,1.875,1.875,3.75,0,1.875,1.875,8.125,0.12,0,,0,2,1,1,0,5,7,1,23.75,0,3,,,1,0,0,0,1,0,0,0,0,1,,M,2,4,3,35,,52.5,2,1,0,1,2,2,0,1,0,,,,M,2,4,1,0,0,0,2,0,0,0,,1
M,5,4,35,9,,4,35,,2.5,2.5,0,2.5,5,2.5,0,4.375,0.15,0,,6,4,1,1,15,10,3,3,38.75,0,11,,,0,1,0,0,0,1,0,0,40,3,,M,1,4,4,35,,37.5,3,2,0,0,3,2,0,0,0,,,,M,1,4,1,0,0,0,1,0,0,0,,1
M,5,5,35,10,,5,35,,7.5,0.625,1.25,5,19.375,0.625,1.25,14.375,0.12,0.025,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14,2,4,0,16,2,11,0,30,20,,M,0,4,5,35,,8.75,8,2,0,0,14,2,0,0,0,,,,M,0,4,0,1,0,0,0,2,0,0,,1
M,6,1,36,6,,1,36,,0,3.125,0,3.125,0,6.875,0,11.25,0.3,0,,32,14,1,0,32,72,1,0,0,0,47,,,3,6,4,0,3,23,12,0,0,13,,M,4,5,1,36,,0,2,1,1,1,3,1,1,1,0,,,,M,4,5,0,0,0,0,0,0,0,0,,0
M,6,2,36,7,,2,36,,3.75,0.625,2.5,0.625,11.25,0.625,2.5,0.625,0.2,0,,17,3,0,2,73,5,0,3,0,0,20,,,5,2,0,0,21,4,0,0,0,7,,M,3,5,2,36,,7.5,1,0,0,0,1,0,0,0,0,,,,M,3,5,0,0,0,0,0,0,0,0,,0
M,6,3,36,8,,3,36,,1.25,1.875,1.875,5,1.25,1.875,1.875,13.125,0.2,0,,5,7,4,1,27,43,13,2,11.25,1,16,,,0,4,0,0,0,10,0,0,40,4,,M,2,5,3,36,,32.5,0,0,1,0,0,0,2,0,0,,,,M,2,5,0,0,1,0,0,0,1,0,,1
M,6,4,36,9,,4,36,,0,0,0,6.25,0,0,0,13.125,0.09,0,,1,13,5,0,17,58,10,0,37.5,0,19,,,0,2,1,0,0,3,1,0,30,3,,M,1,5,4,36,,40,1,0,0,0,1,0,0,0,0,,,,M,1,5,0,0,0,0,0,0,0,0,,0
M,6,5,36,10,,5,36,,2.5,4.375,2.5,10,3.125,4.375,2.5,16.875,0,0.145,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,0,0,0,2,0,0,0,40,1,,M,0,5,5,36,,21.25,3,0,0,0,6,0,0,0,0,,,,M,0,5,0,0,2,0,0,0,2,0,,2
M,7,1,37,6,,1,37,,5,9.375,3.125,8.75,5.625,9.375,3.125,15,0,0,,2,16,0,0,36,79,0,0,0,0,18,,,0,4,3,0,0,5,3,0,0,7,,M,4,6,1,37,,0,4,3,1,1,6,4,3,1,0,,,,M,4,6,0,0,0,0,0,0,0,0,,0
M,7,2,37,7,,2,37,,13.125,6.25,2.5,2.5,18.125,8.75,2.5,7.5,0,0,,13,3,0,2,83,10,0,8,1.25,0,16,,,5,0,0,0,11,0,0,0,10,5,,M,3,6,2,37,,12.5,2,0,0,0,2,0,0,0,0,,,,M,3,6,0,0,0,0,0,0,0,0,,0
M,7,3,37,8,,3,37,,0,2.5,1.875,3.75,0,3.125,3.75,8.75,0,0,,0,1,8,1,0,6,40,3,16.25,0,9,,,2,2,4,0,3,6,12,0,25,8,,M,2,6,3,37,,30,1,2,1,0,2,20,7,0,0,,,,M,2,6,1,1,2,0,6,1,3,0,,4
M,7,4,37,9,,4,37,,5,3.75,1.25,3.75,5,3.75,1.25,5,0.3,0,,3,14,8,3,5,46,36,11,36.25,1,25,,,1,2,4,0,5,3,8,0,50,7,,M,1,6,4,37,,20,7,0,0,0,19,0,0,0,0,,,,M,1,6,3,0,0,0,4,0,0,0,,3
M,7,5,37,10,,5,37,,3.75,2.5,2.5,1.25,5,2.5,2.5,3.75,0.4,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,0,0,0,2,0,0,0,60,2,,M,0,6,5,37,,15,1,0,0,0,1,0,0,0,0,,,,M,0,6,0,1,1,0,0,1,1,0,,2
M,8,1,38,6,,1,38,,11.25,11.875,3.125,5,14.375,14.375,3.125,13.75,0,0,,9,5,0,0,126,73,0,0,0,0,14,,,4,5,0,0,5,7,0,0,0,9,,M,4,7,1,38,,2.5,4,3,0,0,8,9,0,0,0,,,,M,4,7,0,1,0,0,0,1,0,0,,1
M,8,2,38,7,,2,38,,6.875,8.75,11.25,11.25,13.125,13.75,11.25,16.25,0,0,,9,6,0,0,27,13,0,0,16.25,0,15,,,1,4,1,0,2,13,1,0,70,6,,M,3,7,2,38,,65,1,0,0,0,2,0,0,0,0,,,,M,3,7,0,0,0,0,0,0,0,0,,0
M,8,3,38,8,,3,38,,0,2.5,0.625,0,0,3.125,1.25,0,0.6,0,,1,3,2,1,2,17,14,1,42.5,0,6,,,0,0,0,0,0,0,0,0,66,0,,M,2,7,3,38,,67.5,0,0,1,0,0,0,1,0,0,,,,M,2,7,0,0,0,0,0,0,0,0,,0
